	../variants/ENV-NIC-22-0626.tsv
summarized	[('Omicron', 0.9999998425412803), ('Other', 7.084883235069337e-07), ('BA.2.75* [Omicron (BA.2.75.X)]', 3.7423865231635974e-07), ('BA.2.86* (BA.2.86.X)', 2.2531846981806367e-07)]
lineages	BF.2 BA.5.5 BA.5 BA.5.3.3 BA.5.5.3 B.1.1.512 BA.2.75.8 KS.1.2 CP.5 EF.3
abundances	0.51098875 0.47458033 0.01309692 0.00121358 0.00012000 0.00000071 0.00000037 0.00000023 0.00000016 0.00000010
resid	7.691293386536954
coverage	78.07577834999833
