	../variants/ENV-NIC-22-1020.tsv
summarized	[('Omicron', 0.9999167574369157), ('A', 8.032734807219537e-05), ('Other', 2.8727775983398746e-06)]
lineages	BA.5.11 BE.8 DR.1 BE.1 BQ.1.1.70 BE.1.2 BQ.1.1.44 BQ.1.1.30 BQ.1.1.77 BQ.1.1.54 BQ.1.1.25 BQ.1.1.35 FM.1 BQ.1.1.58 BQ.1.1.75 BQ.1.1.20 BE.1.3 BQ.1.1.1 BQ.1.1.38 EW.3 DF.1 A.5 BQ.1.1.15 DM.1 A.21 BF.13 BQ.1.1.63 BF.11.3 BQ.1.1.12 BA.5.10.1 BA.5.10 B.4.7
abundances	0.31256832 0.26964300 0.23810378 0.17617941 0.00064558 0.00048403 0.00026392 0.00026250 0.00026110 0.00021304 0.00016646 0.00015462 0.00015239 0.00010444 0.00009912 0.00008358 0.00007855 0.00007574 0.00006665 0.00005574 0.00004640 0.00004293 0.00004140 0.00004140 0.00003740 0.00003557 0.00003291 0.00002682 0.00001357 0.00000835 0.00000835 0.00000287
resid	11.485320038629446
coverage	91.17479851519914
