	ENV_COV_24_1951_S71.tsv
summarized	[('Other', 0.5651034477176581), ('BA.2.86* (BA.2.86.X)', 0.32727454555697205), ('JN.1.18* (JN.1.18.X)', 0.10654518344194697), ('LB.1* (LB.1.X)', 0.0008441689722590236), ('Omicron', 0.00017898325028366317), ('KP.2* (KP.2.X)', 5.359211889209994e-05)]
lineages	LB.1.3.4 LR.1 JN.1.58.2 LR.2 JN.1.39.2 JN.1.18.5 JN.1.18.6 LF.9 JN.1.18.3 JN.1.4.4 JN.1.16.1 JN.1.18 LB.1.7.2 JN.1.37 MJ.2.1 JN.1.18.2 JN.1.63 JN.1.48.3 LB.1.10 JN.1.48.1 JN.1.44.1 JN.1.39.1 NK.1 JN.1.5 MA.1 KP.2.3.11 NS.2 KP.4.2.5 CU.1 XEL LZ.1 KP.2.3.5 BF.11 BF.22 JN.1.2.1 LB.1.9 BA.5.1.16
abundances	0.56371500 0.07312633 0.07312633 0.07312633 0.02643844 0.02643844 0.02643844 0.02643844 0.02643844 0.02643844 0.02643844 0.02643844 0.00080450 0.00080064 0.00073528 0.00064016 0.00036403 0.00034362 0.00022341 0.00019214 0.00017824 0.00012245 0.00011679 0.00010097 0.00009214 0.00009211 0.00008775 0.00006796 0.00006529 0.00006514 0.00005914 0.00005359 0.00005311 0.00004016 0.00003972 0.00003967 0.00002042
resid	10.408664542001613
coverage	88.20519680299635
