	/RAW/Depths_TSV_all_copy_B/TSV_all/TSV/ENV-NIC-22-0190.tsv
summarized	[('Omicron', 0.9959253040005124)]
lineages	BA.1.4 BA.1 XV BA.1.18 BA.4.6 XM BA.1.24 BA.5 XE B.1.1.529
abundances	0.73142263 0.11656636 0.04448150 0.02007560 0.01997321 0.01740125 0.01696250 0.01643078 0.01052719 0.00208429
resid	10.349257957316684
coverage	99.41143029127512
