	ENV_COV_24_2092_S14.tsv
summarized	[('LB.1* (LB.1.X)', 0.35823907743450345), ('Other', 0.32829483620261085), ('BA.2.86* (BA.2.86.X)', 0.24323954611517482), ('KP.2* (KP.2.X)', 0.07022082390633477), ('Omicron', 5.683526363056608e-06)]
lineages	LB.1.3.4 LB.1.3 LR.1 LB.1.1 KP.2.3.1 KP.2.3 KP.2.3.5 KP.2.3.2 JN.1.4.4 JN.1.49.3 NN.1 KP.2.3.4 KU.2.1 NL.6 LB.1.3.3 KU.2 NL.1 NH.4 JN.1.4.8 LB.1.4.1 JN.1.4.2 B.1.1.224 JN.1.54.1 LF.5 JN.1.54 JN.5.1 XDV.1.7 XDQ KR.4 XDD.3 B.1.1.529
abundances	0.32666700 0.28389977 0.24171696 0.07396270 0.05312096 0.01244584 0.00341297 0.00090498 0.00041249 0.00041012 0.00038461 0.00033608 0.00028076 0.00025883 0.00024611 0.00017172 0.00017109 0.00016886 0.00015206 0.00013050 0.00012522 0.00011633 0.00009933 0.00009247 0.00007836 0.00007800 0.00005900 0.00003600 0.00003216 0.00002300 0.00000568
resid	10.242477407590961
coverage	95.85325887034746
