	../variants/ENV-COV-23-1174.tsv
summarized	[('BA.2.86* (BA.2.86.X)', 0.5831051104194571), ('XBB* (XBB.X)', 0.29277168617030325), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.12248207125624963), ('Omicron', 0.0007914998215884646), ('XBB.2.3* (XBB.2.3.X)', 0.0002895936038145042), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.00028210239369946805), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0002779239698923655)]
lineages	BA.2.86.3 BA.2.86 BA.2.86.1 JC.2 JB.2 XBB.1.41.1 JC.5 JN.5 BA.2.86.2 XBB.2.4 BA.2.86.6 JC.6 XBB.1.5.45 BA.2.86.4 JC.4 BA.2.10.4 XBB.2.3.8 CJ.1.1 XBB.1.16.6 XBB.1.42.1 XBB.2.7 XBQ JN.16 XBB.1.5.23 HS.1 XBB.2.6 JN.1.8.4
abundances	0.28168499 0.12410791 0.12410791 0.12301698 0.12101899 0.11386847 0.03219230 0.02459019 0.01674280 0.01461659 0.01090908 0.00780768 0.00110865 0.00077518 0.00062656 0.00056983 0.00028959 0.00028210 0.00027792 0.00025225 0.00023250 0.00022167 0.00018685 0.00018543 0.00016900 0.00015836 0.00000020
resid	12.379796918144937
coverage	77.0992876968866
