	../variants/ENV-NIC-22-0934.tsv
summarized	[('Omicron', 0.9999433514653288), ('EG.5* [Omicron (EG.5.X)]', 3.9397644828565905e-05), ('BA.2.75* [Omicron (BA.2.75.X)]', 1.4505761885773262e-05), ('Delta', 2.736145580838487e-06)]
lineages	BA.5.1.20 BA.5.1.26 BA.5.3.5 BA.5.1.4 BA.5.1.11 BA.5.1.9 BF.7.15 BA.5.1.10 BA.5.1.36 BA.5.1.6 BE.11 BF.7.11 BE.12 BA.4.1.7 BF.7.3 XK BA.5.5 BA.5.5.2 BA.2.38.2 BF.41.1 BQ.1.29 BA.2.48 HV.1.7 XAJ XAV BA.4.6.5 BA.4.6.4 BF.7.4.2 BA.5.1.7 DJ.1.2 BA.2.3.19 DE.2 BA.4.1.11 BA.1.8 BA.5.8 BA.5.1.18 BF.19 BQ.1.1.28 BE.1.4.4 XAK BA.5.1.5 BA.5.1.31 BN.1.2.5 BF.7.4.3 AY.35
abundances	0.40928402 0.40928402 0.17871984 0.00025329 0.00024027 0.00018275 0.00016795 0.00016620 0.00016447 0.00013891 0.00012719 0.00011935 0.00009425 0.00007521 0.00005768 0.00005311 0.00005034 0.00005034 0.00004848 0.00004368 0.00004274 0.00004167 0.00003940 0.00003812 0.00003811 0.00003725 0.00003725 0.00003631 0.00003552 0.00003473 0.00002895 0.00002855 0.00002821 0.00002728 0.00002528 0.00002340 0.00002085 0.00002002 0.00001996 0.00001875 0.00001829 0.00001567 0.00001451 0.00000509 0.00000274
resid	1.0808449298494058
coverage	42.159649533491624
