	../variants/ENV-NIC-22-0204.tsv
summarized	[('Omicron', 0.9995092893512247), ('Other', 0.00019255308266119978), ('Delta', 9.638774598853686e-05), ('A', 7.607077357003639e-05), ('BA.2.86* (BA.2.86.X)', 6.39808024590036e-05), ('XBB* (XBB.X)', 4.02183751158303e-05), ('XBB.1.9.1* [Omicron (XBB.1.9.1.X)]', 2.1593168196334144e-05)]
lineages	BA.2.23 XE XV XAF XK XH BA.2.4 BA.2.20 BA.2.78 XC BA.2.22 BA.2.19 BA.2.23.1 BA.2.16 BA.2.12.2 B.1.369.1 XJ A.1 BA.2.42 HU.2 KV.2 BG.7 XW A.28 BA.2.9.1 BS.1.2 BE.9 BA.2.2.1 AY.21 BA.4.1.11 B.4.7 BA.2.80 MT.1 FL.4.2 BA.3.1 B.1.618 XAW BA.2.87.1 CY.2 AY.128 AY.46.6.1 AY.122.5 AY.132 AY.121.1
abundances	0.75204346 0.23895967 0.00703000 0.00023903 0.00011575 0.00011425 0.00009956 0.00008901 0.00008818 0.00008484 0.00008306 0.00008133 0.00007144 0.00005569 0.00004842 0.00004595 0.00004333 0.00004287 0.00004199 0.00004022 0.00003985 0.00003677 0.00003587 0.00003320 0.00003249 0.00003249 0.00003196 0.00003116 0.00002800 0.00002735 0.00002731 0.00002622 0.00002414 0.00002159 0.00001863 0.00001801 0.00001645 0.00001613 0.00001605 0.00001601 0.00001486 0.00001481 0.00001317 0.00000954
resid	14.565852054865786
coverage	79.09574290204996
