	../variants/ENV-NIC-22-0829.tsv
summarized	[('Omicron', 0.9998449219274143), ('Other', 0.00013664804382260856), ('A', 1.842811398486501e-05)]
lineages	BA.5.11 BE.7 BE.11 BA.5.1.3 EB.1 BE.12 BF.42 BA.5.6 XC BF.11.1 BE.3 BT.2 CY.2 XCB BF.5.2 B.1.177.12 B.1.627 DF.1.1 DY.1.1 A.3 B.1.1.413 CG.1 B.1.552 BF.24 BF.11.3 CP.8.1 BA.5.6.3 BA.5.1.28 BF.27 B.1.396 B.1.240 BA.5.1.36 BF.7.22 AZ.4 DF.1 BA.5.1.38
abundances	0.62597023 0.37319805 0.00011378 0.00009935 0.00004289 0.00004014 0.00003883 0.00003363 0.00003314 0.00002816 0.00002685 0.00002614 0.00002551 0.00002499 0.00002352 0.00002242 0.00001994 0.00001953 0.00001867 0.00001843 0.00001733 0.00001719 0.00001564 0.00001426 0.00001277 0.00001223 0.00001221 0.00001140 0.00001110 0.00001088 0.00001070 0.00001053 0.00000772 0.00000660 0.00000328 0.00000196
resid	6.966763841292095
coverage	88.45600775841889
