	../variants/ENV-NIC-22-1037.tsv
summarized	[('Omicron', 0.9998317652455381), ('A', 5.400139531107669e-05), ('Theta', 4.3404295961862575e-05), ('JN.1.7* (JN.1.7.X)', 3.526335497677541e-05), ('Other', 1.9124886427405743e-05), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 1.6502140837851166e-05)]
lineages	BE.7 BE.8 BE.12 DH.1 BA.5.3.5 CQ.1.1 P.3 BA.5.6.2 BQ.1.4 MQ.1 BA.5.2.5 BA.1.3 A.27 BF.7.13.2 BF.11.3 JF.4 JH.1 A.23.1 A.28 B.1.415.1 BA.5.6.3 BA.5.2.42 CQ.2 XT AK.2
abundances	0.99916900 0.00012380 0.00010340 0.00009041 0.00005142 0.00004789 0.00004340 0.00004013 0.00003848 0.00003526 0.00003400 0.00003347 0.00002311 0.00002260 0.00002047 0.00001650 0.00001584 0.00001567 0.00001523 0.00001465 0.00001401 0.00001029 0.00000855 0.00000800 0.00000448
resid	5.426660803669546
coverage	65.76263251178811
