	/RAW/Depths_TSV_all_copy_B/TSV_all/TSV/ENV-NIC-21-0209.tsv
summarized	[('Beta', 0.9977552909462996)]
lineages	B.1.351
abundances	0.99775529
resid	10.75441376668223
coverage	95.4486171955991
