	../variants/ENV-COV-23-73.tsv
summarized	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.9999093526705481), ('Omicron', 9.064507297957931e-05)]
lineages	XBB.1.5.25 XBB.1.5.34 HP.1 HT.2 XBB.1.5.77 XBB.1.5.78 XBB.1.5.8 XBK.1 XBK GN.1.1 GN.1 GN.1.2
abundances	0.99919452 0.00018077 0.00012178 0.00011482 0.00008993 0.00008876 0.00008086 0.00004532 0.00004532 0.00001264 0.00001264 0.00001264
resid	5.342768827051905
coverage	57.288566364578806
