	/RAW/Depths_TSV_all_copy_B/TSV_all/TSV/ENV-NIC-22-0088.tsv
summarized	[('Omicron', 0.9925094722983809)]
lineages	XAR XQ BA.2.2 BA.2.15 BA.2.23.1 BA.2.31.1 BA.2.55 BA.2.26 BA.2.87 BA.2.64 BA.2.61 BA.2.40 BA.2.63 BA.2.72 BA.2.1 BA.2.31 BA.2.23 BA.2.3 BA.2.27 BA.2.65 BA.2.29 BA.2.5 BA.2.4 BA.2
abundances	0.04135456 0.04135456 0.04135456 0.04135456 0.04135456 0.04135456 0.04135456 0.04135456 0.04135456 0.04135456 0.04135456 0.04135456 0.04135456 0.04135456 0.04135456 0.04135456 0.04135456 0.04135456 0.04135456 0.04135456 0.04135456 0.04135456 0.04135456 0.04135456
resid	1.730948061487504
coverage	33.909641173126445
