	ENV_COV_24_1844_S42.tsv
summarized	[('BA.2.86* (BA.2.86.X)', 0.8981154040703658), ('JN.1.18* (JN.1.18.X)', 0.10133195041942264), ('Other', 0.0004304414192599814), ('KP.3* (KP.3.X)', 0.0001220246908902992)]
lineages	KP.1.1.5 KP.1.1 KP.1 JN.1.4.9 JN.1.16 JN.1.16.1 LF.9 JN.1.18.6 JN.1.29.1 BA.2.86 BA.2.86.3 JQ.1 KP.2.25.2 JN.1.67 MC.10.2 JN.1.41 JN.1.59.1 LF.8 MJ.1 LE.1 JN.1.4.7 JN.1.63 KP.3.4.1 JN.1.16.4 JN.1.4.8 LE.1.3.1 JN.1.38 JN.1.5 JN.1.44 JN.1.44.1 KP.4 JN.1.42.1 JN.1.42.2 JN.1.42 JN.1.61
abundances	0.16232302 0.16232302 0.16232302 0.10133195 0.10133195 0.10133195 0.10133195 0.10133195 0.00122118 0.00117384 0.00062656 0.00062656 0.00024753 0.00020559 0.00018292 0.00017247 0.00017024 0.00016936 0.00016385 0.00013684 0.00013684 0.00013457 0.00012202 0.00011504 0.00011122 0.00009491 0.00009040 0.00008882 0.00007193 0.00007193 0.00007045 0.00005525 0.00005525 0.00005525 0.00000018
resid	11.085076888454022
coverage	76.94545697756078
