	ENV_COV_24_1865_S49.tsv
summarized	[('BA.2.86* (BA.2.86.X)', 0.5269033402177505), ('Other', 0.43660598785783417), ('LB.1* (LB.1.X)', 0.035767996378098035), ('JN.1.18* (JN.1.18.X)', 0.0003917793405236813), ('KP.2* (KP.2.X)', 0.00016600223363031944), ('Omicron', 0.00016480178402768008)]
lineages	KZ.1.1 JN.1.11.2 JN.1.48.3 LB.1.3.4 LB.1.8 LB.1.4 LB.1.1 LB.1 KR.1.1 JN.1.25.1 JN.1.18.2 LP.6 KP.2.23 KY.1 JN.1.8.2 MB.1.1.1 LF.5 BA.5.1.37 MT.1.1 NL.5 JN.1.5 JN.11.1 KR.5 JN.1.4.9 MJ.1.1 LQ.1 NH.2 LQ.2 KP.1.1.2 LB.1.9 XEJ.1 XEJ XEJ.3 KP.2.25.2 JN.1.49.3
abundances	0.28719800 0.26685880 0.23796894 0.16902277 0.00892827 0.00892827 0.00892827 0.00892827 0.00041806 0.00037838 0.00025900 0.00024313 0.00016600 0.00016551 0.00016551 0.00012314 0.00011598 0.00011099 0.00010611 0.00009623 0.00008267 0.00008200 0.00007679 0.00007281 0.00007255 0.00007091 0.00006732 0.00006187 0.00005555 0.00005491 0.00005381 0.00005381 0.00005381 0.00002216 0.00000929
resid	9.557974844874963
coverage	63.93672875631208
