	/RAW/Depths_TSV_all_copy_B/TSV_all/TSV/ENV-NIC-22-0082.tsv
summarized	[('Omicron', 0.9886807718710203)]
lineages	BA.2.72 BA.2.78 BA.2.12 BA.2.62 BA.2.29 BA.2.58 BA.2 BA.2.23 BA.2.73 BA.2.16 BA.2.3.14 XAU
abundances	0.48090956 0.06903906 0.06903906 0.06903906 0.06903906 0.06903906 0.06903906 0.06903906 0.00988052 0.00646312 0.00537634 0.00277778
resid	1.4912150927932957
coverage	62.55559642845199
