	ENV_COV_24_1983_S8.tsv
summarized	[('BA.2.86* (BA.2.86.X)', 0.8052559303323975), ('KP.2* (KP.2.X)', 0.07659850421350882), ('JN.1.18* (JN.1.18.X)', 0.04824916716974357), ('Other', 0.04024757297200313), ('KP.3* (KP.3.X)', 0.029414976320478133), ('Omicron', 0.00011818415588262581), ('JN.1.7* (JN.1.7.X)', 0.00011543960036630066), ('XBB* (XBB.X)', 1.2517233400781917e-07), ('XBB.2.3* (XBB.2.3.X)', 1.009219402648107e-07)]
lineages	JN.1.38 KP.2 KP.1.1 LP.1.1 KP.2.1 KP.1.1.3 LP.5 LP.1 JN.1.18.3 JN.1.16.1 JN.1.24.1 MD.1 JN.1.18 LF.3 JN.1.39.2 JN.1.18.5 JN.1.64.1 JN.1.18.1 LA.1 KP.1 KP.3.2.1 KP.3.2.2 JN.1.11.1 KP.3.2 KP.3 JN.1.3 JN.1.2 JN.1.64 JN.1.51 JN.1.24 JN.1.11 JN.1.61 JN.1.51.1 JN.1.16.2 JN.1.16 JN.1.19 JN.1.63 JN.1 JN.1.43 JN.1.52 JN.1.55 JN.1.39 JN.1.11.2 KP.2.3.9 KP.2.15 JN.1.54 JN.1.48 JN.15 JN.14 JN.1.18.4 KP.3.1.7 LF.2 KP.2.3.11 LR.3 JN.1.54.1 JN.3 XDR KP.3.3.1 JN.1.7.8 JN.1.66 LF.3.1.1 XDR.1 XEJ BA.2.2.1 JN.1.58.2 LR.2 LR.1 JN.1.58 MD.3 JN.1.25.1 JN.1.25 MC.21 KP.4.2.1 LN.1.1 LN.1 KP.2.22 JN.1.4.4 JN.1.4.1 JN.1.4 KP.2.3.5 JN.1.27 B.1.84 BF.7.5 B.1.1.399 XBB.1.10 XDS DR.2 GM.1
abundances	0.46399700 0.03787055 0.03787055 0.03787055 0.03787055 0.03787055 0.03787055 0.03787055 0.01200664 0.01200664 0.01200664 0.01200664 0.01200664 0.01200664 0.01200664 0.01200664 0.01200664 0.01200664 0.01200664 0.00727020 0.00727020 0.00727020 0.00727020 0.00727020 0.00727020 0.00514364 0.00514364 0.00514364 0.00514364 0.00514364 0.00514364 0.00514364 0.00514364 0.00514364 0.00514364 0.00514364 0.00514364 0.00514364 0.00514364 0.00514364 0.00514364 0.00514364 0.00107642 0.00088563 0.00082644 0.00078504 0.00066616 0.00050813 0.00041844 0.00022261 0.00021511 0.00018709 0.00018664 0.00017825 0.00015836 0.00013771 0.00012399 0.00011907 0.00011544 0.00010632 0.00008512 0.00006245 0.00006041 0.00005754 0.00005340 0.00005340 0.00005340 0.00005301 0.00005133 0.00004572 0.00004549 0.00004135 0.00004013 0.00003516 0.00003516 0.00002650 0.00001645 0.00001642 0.00001642 0.00000446 0.00000190 0.00000030 0.00000013 0.00000013 0.00000013 0.00000012 0.00000011 0.00000010
resid	8.992601936590212
coverage	73.90897234391198
