	../variants/ENV-COV-22-265.tsv
summarized	[('Omicron', 0.9997808488547472), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 9.74449711625034e-05), ('Other', 6.381357285487041e-05), ('A', 5.790081249003826e-05)]
lineages	BA.5.1.26 BA.5.1.37 BA.5.1.22 BA.5.1.17 BA.5.1.24 BA.5.1.12 BA.5.1.3 BA.5.1.28 BA.5.1.6 BA.5.1.19 BA.5.1.20 BA.5.1 CU.1 BA.5.5 BA.5.3 BA.5.1.8 BA.5.3.2 DH.1 BQ.1.1.29 BA.5.3.5 BA.5.1.14 XAV BT.2 BA.5.1.23 XBB.1.5.50 EQ.1 BA.2.82 BQ.1.10.2 BA.5.1.15 BW.1 DJ.1.1.1 BE.11 BE.5 D.3 BA.5.5.1 XCP BA.2.59 BF.7.22 A.7 DJ.1.2 A.23.1 ED.2 XV A.9
abundances	0.07109855 0.07109855 0.07109855 0.07109855 0.07109855 0.07109855 0.07109855 0.07109855 0.07109855 0.07109855 0.07109855 0.07109855 0.07109855 0.07109855 0.00208864 0.00035842 0.00035220 0.00022109 0.00017584 0.00013338 0.00012822 0.00010569 0.00010421 0.00009969 0.00009744 0.00009444 0.00008106 0.00007929 0.00006333 0.00005437 0.00004643 0.00004360 0.00003657 0.00003311 0.00003074 0.00003070 0.00002925 0.00002856 0.00002672 0.00002076 0.00001952 0.00001340 0.00001200 0.00001165
resid	1.740849213603019
coverage	54.57311975387085
