	../variants/ENV-NIC-21-618.tsv
summarized	[('Omicron', 0.9998399988710058), ('Other', 0.0001599997571334491)]
lineages	BA.1.1 B.1.1.529 BA.1.1.3 BA.1.1.1 BA.1.17.2 B.1.629 L.4 BA.1.20 B.1.1.421
abundances	0.99927363 0.00020400 0.00012555 0.00010609 0.00010430 0.00007100 0.00006860 0.00002643 0.00002040
resid	2.129963282782092
coverage	52.6368591780089
