	../variants/ENV-COV-21-224.tsv
summarized	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.9996371150007219), ('Other', 0.0003374564073900347), ('Omicron', 2.5427066437397354e-05)]
lineages	XBB.1.5.61 XBB.1.5.25 XBB.1.5.56 XBB.1.5.6 XBB.1.5.38 XBB.1.5.94 XBB.1.5.75 XBB.1.5.62 XBB.1.5.31 FT.3.1 XBB.1.5.1 XBB.1.5.106 XBB.1.5.93 AK.2 XBB.1.5.92 HQ.1 XBB.1.5.63 XBB.1.5.109 XBB.1.5.78 XBB.1.5.83 B.4.1 XBB.1.5.95 EK.1 GK.6 GU.1 XBB.1.5.65 B.53 XBB.1.5.9 XBB.1.5.33 EK.4 XBB.1.5.14 XBW B.1.214.1 CP.1.1 XBB.1.5.46 HD.1 FD.3
abundances	0.33198312 0.33198312 0.33198312 0.00058582 0.00035592 0.00026331 0.00023326 0.00022321 0.00020872 0.00017565 0.00016472 0.00013607 0.00012671 0.00012171 0.00011946 0.00011080 0.00010373 0.00010253 0.00009281 0.00008284 0.00008234 0.00007769 0.00007198 0.00006281 0.00006208 0.00005938 0.00005596 0.00005397 0.00005382 0.00005340 0.00004886 0.00004385 0.00003360 0.00002543 0.00002193 0.00001822 0.00001804
resid	7.270589667068548
coverage	81.86135170384243
