	ENV_COV_24_2004_S15.tsv
summarized	[('Other', 0.9976437713115777), ('JN.1.18* (JN.1.18.X)', 0.002196339205167475), ('Omicron', 0.0001599972840187176)]
lineages	LB.1.3.4 JN.1.18.8 MA.1.1 XV KP.2.3.11 XDR.1 B.1.160.9
abundances	0.99748471 0.00168975 0.00050659 0.00016000 0.00010500 0.00005396 0.00000011
resid	3.0731514643907376
coverage	48.456676587633346
