	../variants/ENV-NIC-23-0560.tsv
summarized	[('XBB.1.9.1* [Omicron (XBB.1.9.1.X)]', 0.8139216044570836), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.18319446576818568), ('XBB* (XBB.X)', 0.002453779739148456), ('Omicron', 0.0002334625226526773), ('Other', 0.00011937808709992312), ('EG.5* [Omicron (EG.5.X)]', 7.726063108999823e-05)]
lineages	FL.2.7.1 FL.35.1 XBB.1.5 FL.2.7 FL.35 XBB.1.37 XBB.1.5.34 FP.3 XBB.1.11.1 FL.17.2 XBB.1.5.55 XBB.1.5.23 XBB.1.5.21 XBB.1.6 XBB.1.5.97 FP.1 XBB.1.5.93 XBK.1 XBB.1.44.1 XBB.1.35 FL.30.1 XBB.1.5.80 XBB.1.41.2 XBB.5 XBB.1.5.10 FE.1.2 XBB.1.1 XBB.1.7 XK JD.1.2 JC.2 XBB.8.1 HV.1.8 FL.23.1 JC.6 B.1.1.373 FL.2.1 FT.4 XBB.1.25 FL.2.3.1 XBB.2.7 XBB.1.20 HL.1 HP.1 XBB.1.5.52 B.42 XCG XBB.2.2 FL.2.3 XBB.1.32
abundances	0.33553100 0.21466511 0.18145056 0.14350334 0.11966491 0.00030490 0.00028559 0.00027646 0.00027618 0.00022242 0.00022221 0.00021661 0.00020852 0.00019142 0.00018839 0.00016839 0.00015351 0.00014146 0.00013121 0.00012687 0.00012534 0.00011703 0.00010222 0.00010209 0.00010017 0.00009955 0.00009794 0.00009763 0.00009200 0.00009084 0.00008839 0.00008670 0.00007726 0.00007683 0.00007251 0.00006823 0.00006634 0.00006589 0.00006383 0.00006176 0.00005570 0.00005386 0.00004813 0.00004758 0.00004754 0.00003879 0.00001236 0.00000818 0.00000456 0.00000159
resid	9.415123147879878
coverage	95.98368056716717
