	../variants/ENV-NIC-23-0431.tsv
summarized	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.8474931397374978), ('XBB.1.9.1* [Omicron (XBB.1.9.1.X)]', 0.097980168839458), ('XBB* (XBB.X)', 0.05340789908842642), ('XBB.1.9.2* [Omicron (XBB.1.9.2.X)]', 0.0006168898091230471), ('Other', 0.0005017556697174329)]
lineages	XBB.1.5.17 XBB.1.5.25 XBB.1.5.84 XBB.1.5.71 XBB.1.5.81 XBB.1.5.1 XBB.1.42 FL.35 FL.4 XBB.1.5.83 XBB.1.5.59 XBB.1.5.66 XBB.1.9.2 FL.21 EM.1 JK.1 XBB.1.5.97 XBB.1.5.61 XBB.1.5.14 XBB.1.5.31 XBB.1.5.39 XBB.2.7 XBB.1.5.94 XBB.1.5.69 HA.1 FL.4.9 HZ.2 FL.11 XBB.1.5.42 D.2 XBB.1.5.57 XBB.1.5.101 GV.1 XBB.1.5.13 FL.4.4 FL.33 XBB.2.6.2 XCF.1 GN.1.4 B.1.1.446 XBB.1.5.8 XBB.1.5.26 FL.31.1 XBB.1.5.68 XBB.1.5.48 B.1.1.177 XCF
abundances	0.39793950 0.10452700 0.08345070 0.07873140 0.07187884 0.05604620 0.05303089 0.05097789 0.04563337 0.04239220 0.00644913 0.00089847 0.00061689 0.00057845 0.00056085 0.00045113 0.00042735 0.00039888 0.00038655 0.00034188 0.00031456 0.00026465 0.00026260 0.00024378 0.00023981 0.00021827 0.00021578 0.00021418 0.00020733 0.00019992 0.00018911 0.00017504 0.00016022 0.00014588 0.00014432 0.00012566 0.00011236 0.00011091 0.00010816 0.00010758 0.00010582 0.00009883 0.00008804 0.00007584 0.00007030 0.00004350 0.00003985
resid	6.7538557624165705
coverage	94.31829582316155
