	/RAW/Depths_TSV_all_copy_B/TSV_all/TSV/ENV-NIC-23-1437.tsv
summarized	[('BA.2.86* (BA.2.86X)', 0.9999999999992578)]
lineages	BA.2.86.3 JQ.1
abundances	0.50000000 0.50000000
resid	0.14944434726275377
coverage	0.05016219108450657
