	ENV_COV_24_1960_S76.tsv
summarized	[('BA.2.86* (BA.2.86.X)', 0.45796824900062016), ('Other', 0.30818635689260676), ('Omicron', 0.15580498894035577), ('LB.1* (LB.1.X)', 0.07785730295546209), ('KP.3* (KP.3.X)', 0.0002556100142508802), ('KP.2* (KP.2.X)', 8.402483130872304e-05), ('XEC* (XEC.X)', 6.807056746198728e-05), ('XBB.1.9.1* [Omicron (XBB.1.9.1.X)]', 2.40803652400287e-05), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 2.3517812617711113e-05), ('Delta', 1.5098112887631834e-05), ('XBB* (XBB.X)', 1.4241259673547614e-05), ('CH.1.1* [Omicron (CH.1.1.X)]', 1.1746022284888306e-05), ('EG.5* [Omicron (EG.5.X)]', 9.605591117468423e-06), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 4.8851256883599365e-06), ('XBB.2.3* (XBB.2.3.X)', 3.7971066752340697e-06), ('JN.1.18* (JN.1.18.X)', 2.817173161078196e-06), ('Gamma', 1.9101870108925254e-06), ('KP.3.1.1* (KP.3.1.1.X)', 1.4083839259970511e-06), ('Alpha', 9.014857701068022e-07), ('A', 8.066719177907403e-07), ('JN.1.7* (JN.1.7.X)', 6.766903157886097e-07), ('BA.2.75* [Omicron (BA.2.75.X)]', 6.417154935692935e-07), ('Lambda', 2.845582331780962e-07), ('Eta', 2.6696020866977565e-07), ('XBB.1.9.2* [Omicron (XBB.1.9.2.X)]', 2.2810631839948878e-07), ('Epsilon', 1.0038223694528813e-07)]
lineages	XDY LB.1.1 XEQ JN.1.11 JN.1.11.2 XEF KP.1.1 KP.1 MU.5 KP.1.1.4 KP.1.1.1 KP.1.1.6 KP.1.1.5 JN.1.54.1 KP.3.3.3 MD.3 LF.5 MG.2 JN.1.56.1 LP.8.2 LP.8.2.1 KP.4.2.5 LL.1 XDU XEC.9 JN.1.39.1 NL.7 KP.4.2.3 B.1.36.33 BG.4 JN.5 B.1.1.196 FL.4.1.1 XEC.2 XEC XEC.10 XEC.14 XEC.11 XEC.8 XEC.5 XEC.1 XEC.13 XEC.2.2 XEC.2.1 BF.7.5 B.1.1.224 KP.2.3.3 KP.2.3.15 KP.2.3.13 KP.2.3.7 KP.2.3.2 KP.2.3.5 KP.2.3.1 B.4.6 GQ.1.1 BQ.1.15.1 B.1.298 JN.1.43.1 GB.2 HK.14 BA.2.20 HU.2 AY.62 KP.2.3.14 KN.1 GK.1.10 GK.1.10.1 KN.1.1 BA.1.1.6 KE.2 XBB.1.16.32 B.1.221 M.3 M.2 XEC.2.3 XEC.2.3.1 ND.1.1.2 XBB.2.8 XBB.2.3.18 BF.5.5 KP.3.3.5 CP.8 AY.120.2.1 KP.3.1.7 HK.18 BT.2 MJ.1 JN.3.2.1 CM.8.1.5 XCZ GK.1.8 KR.1.3 XCM AY.24.1 XEU HK.16 BA.5.2.37 B.1.1.406 XDR ML.2 XEC.15 KP.1.1.2 BA.5.2.12 XBB.1.12.1 BA.4.8 LF.10 KP.1.2 MU.3 XDZ XEC.16 KP.3.4.1 GT.1 JN.1.66 JN.1.46 AY.130 ML.1 XCU XEC.4 P.1.17 P.1.17.1 AY.5.1 XEG LZ.1 MU.2.1.1 XBB.1.31 KP.2.3.6 XBB.1.16.29 LB.1.9 FW.2 BA.4.1.8 XAW FL.5.1 HT.1 CP.1.1 B.1.258.23 XDS B.1.1.347 MC.25 AY.46.2 AA.5 AY.122.3 B.1.177.75 XBB.1.31.2 FU.4 KR.1 KR.1.2 KR.1.1 KR.1.4 S.1 KP.2.3.12 MC.13 MC.13.1 MC.13.2 CM.6.1 AY.3.4 XEC.7 B.1.177.11 BA.1.6 B.1.1.422 BF.7.5.1 P.1.2 XEC.12 B.1.177.87 FY.7 AY.88 B.1.640 XEC.3 BA.4.6.5 DC.1 AY.5.7 CR.1.2 Q.7 B.1.1.4 XEP B.1.516 BQ.1.1.52 EA.2 GM.1 JK.1 NE.1 KP.2.25.2 HK.25 B.1.177.10 XEC.6 JN.1.7.8 AY.120 C.20 B.1.177.72 MJ.1.1 FD.2 BA.2.87.1 MW.1 XS A.2.5.2 JN.1.24.1 JN.1.24 XDL AY.4.16 AY.112.3 BA.2.53 B.1.282 AY.112.1 HF.1.1 XDA MG.3 AY.31 B.1.177.74 AY.4.14 BA.2.87 DV.7.1.5 KG.1 KG.2 B.1.177.89 A.30 XEM XDV.1.2 JD.1.2.1 AY.91.1 HH.5 MU.4 KP.2.3.11 MC.3 B.1.1.394 XBW JD.1.1.6 LF.4.1 N.10 XBB.1.5.18 XD ES.1 BQ.1.1.65 BF.20 BE.7 BE.6 BE.13 BE.11 BE.8 B.1.581 BQ.1.1.59 NJ.1 XBB.1.5.50 BQ.1.1.23 CR.1.1 GK.1.8.1 NV.1 KP.3.2.9 NB.1.1 B.1.640.1 C.37.1 DN.1.1.2 DN.2 BQ.1.1.5 DN.1.1.4 DN.1 DN.1.1.3 DN.1.1 AY.25.3 AY.25.2 JN.5.1 B.1.1.427 JF.1.1.2 BA.5.2.10 B.1.525 B.1.622 GE.1.3 BF.36 FR.1.5 BF.5.1 BF.5.4 KU.2.1 KP.2.12 MV.1.1 LZ.1.1 AY.127.3 BQ.1.1.77 R.1 LE.1.3 GE.1.6 B.1.235 B.1.22.1 AY.4.15 MK.3 B.1.433 B.1.177.33 C.34 DN.3.1 DN.3 KP.2.13 MD.3.1.1 LR.1 JN.1.58.3 JN.1.58 JN.1.58.1 JN.1.58.2 LR.2 XT AY.39.2 C.16 KR.4.1 W.1 DP.1 XED B.1.633 XDR.1 EG.1.4.1 BQ.1.1.27 AY.42.1 AY.23.2 C.36.3.1 B.1.617.3 BA.1.16.2 B.1.640.2 B.1.563 KP.2.1 GJ.1.1 XBB.1.34 FL.18.1.1 MU.1.1 MU.1 GY.1.1.1 XES JF.1.1 B.1.258.12 XBB.1.41.2 XBB.1.12 FL.15.2 B.1.428.3 BF.5.2 B.1.177.66 MC.13.3 B.1.1.288 FY.1.2.2 CH.1.1.26 NN.1.1 NN.1 B.1.1.418 JN.1.57.1 JN.1.57 C.39 CP.8.1 FF.1 XBB.1.31.1 KP.2.16 XET HB.1 XBB.1.34.2 JN.1.4.5 GW.1.1 B.1.1.528 BF.3 BF.3.1 AU.3 ED.2 ED.1 ED.3 BQ.1.1.18 MG.4 Q.3 B.1.177.61 BA.5.2.14 LT.1 XBB.1.34.1 KD.2 P.6 HZ.1 BA.1.1.17 MQ.2 AJ.1 XDY.1 DN.1.1.1 CR.1.3 B.1.160.32 JN.1.41 AE.8 EA.1 BA.1.20 C.1.2 AY.16.1 BE.9 Q.4 FE.1.1.2 BL.2.1 AZ.4 NN.2 KP.2.22 KJ.1 B.1.438.3 B.1.641 XB B.1.160.21 B.1.346 EY.1 AY.91 NM.1 KP.2.3.4 AH.3 BE.12 B.1.189 A.23 MN.1 AY.134 XBB.2.3.16 XBB.2.3.17 JN.1.38 JN.1.38.1 KP.2.10 KP.3.5 NK.1 KP.2.6.1 KP.3.6 KP.3.2.1 KP.2.20 KP.2.7 KP.2.3.10 KP.2.25.3 KP.3.2 KP.2.24 KP.2.25 KP.2.3.9 KP.2.18 XEE KP.2.3 KP.2.4 KP.3.2.2 KP.2.5 LW.1.2 KP.2.6 KP.3.2.5 NG.1 KP.3.2.8 KP.3.2.6 LW.1 LW.1.1 KP.2.19 JN.1.11.1 KP.6 KP.3 KP.2 KP.3.2.4 KP.3.4 KP.2.14 KP.3.2.3 MQ.1 GL.2 JN.1.2.1 XAY.1.2 LB.1.3.2 C.19 B.1.1.330 B.1.585 JN.1.63.1 Q.8 BE.1.3 GN.1.2 B.1.177.39 XBB.1.43.1 FD.2.1 LR.3 XBB.1.16.25 AY.7.2 GE.1.4 XBB.2.3.9 B.1.411 CM.12 FL.3.1 B.1.160.18 B.1.1.185 HD.1 HD.1.1 JN.1.4.1 B.1.438.2 MB.1.1.1 MB.1.1.3 MV.2 MB.1.1 MV.1 KP.2.17 BN.1.2.8 B.1.594 LF.7.6.1 XCT XCT.1 BF.9 HZ.2 B.1.569 JN.1.21 EP.1.1.1 BF.5.3 B.1.395 LZ.2.1.1 JN.1.27 JN.1.18 JN.1.26 JN.1.15.1 JN.1.39.3 JN.1.17 JN.1.18.5 JN.1.64.1 JN.1.18.1 JN.1.42.2 JN.1.42.1 JN.1.12 LF.9.1 JN.1.16.1 JN.1.39.2 JN.1.6.1 JN.1.8 JN.1.4.7 JN.1.4.4 JN.1.19 JN.1.49.1 JN.1.49.3 JN.1.49.2 KY.1 JN.1.44.1 JN.1.31 LQ.1 LQ.2 LZ.2.1 JN.1.4.8 LE.1 LE.2 JN.1.4.2 LE.1.2 LF.6 JN.1.28.1 LB.1.8 LB.1.2 LB.1.4 LB.1.3 MD.1 LQ.3 MS.1 JN.1.8.4 JN.1.8.2 JN.1.8.3 LY.1 JN.1.16.5 JN.1.18.3 LF.9 LF.3 JN.1.18.6 LB.1 JN.1.14 JN.1.55.2 LF.2 LF.1 JN.1.4.9 JN.1.42 JN.1.9.2 JN.1.20 JN.1.18.4 NF.1.1 MD.2 JN.1.50.1 JN.1.18.2 JN.1 LZ.2 JN.1.56 LU.1 LU.2 JN.1.23 LB.1.2.1 LB.1.10 MB.1 NF.1 LH.1 LQ.1.1 JN.1.50 LU.2.1 LB.1.3.3 LB.1.3.4 LE.1.1 JN.1.44 JN.1.3 JN.1.49 JN.1.40 JN.1.16 JN.1.39 JN.1.60 JN.1.9 JN.1.55 JN.1.52 JN.1.6 JN.1.28 JN.1.4 JN.1.68 JN.1.34 JN.1.10 JN.1.15 JN.1.61 JN.1.64 JN.1.63 XEL JN.1.59 MA.1 BF.23 MD.3.1.4 MD.3.1.3 MD.3.1 MD.3.1.2 B.1.218 BA.2.3.19 HR.1.1 B.1.35 KP.2.25.1 GM.3.1 LZ.2.1.2 MD.1.2 B.1.530 MC.8.1 XBB.1.16.13 B.1.429.1 JN.1.30
abundances	0.07785578 0.07785578 0.07785578 0.07785578 0.07785578 0.07785578 0.07583312 0.07583312 0.07583312 0.07583312 0.07583312 0.07583312 0.07583312 0.00028856 0.00024964 0.00021288 0.00016785 0.00008621 0.00008142 0.00007191 0.00007191 0.00006137 0.00005835 0.00005378 0.00004634 0.00004271 0.00004229 0.00003809 0.00003044 0.00002983 0.00002528 0.00002498 0.00002294 0.00002269 0.00002269 0.00002269 0.00002269 0.00002269 0.00002269 0.00002269 0.00002269 0.00002269 0.00002269 0.00002269 0.00001930 0.00001786 0.00001601 0.00001601 0.00001601 0.00001601 0.00001601 0.00001601 0.00001601 0.00001329 0.00001058 0.00001056 0.00000893 0.00000846 0.00000718 0.00000679 0.00000489 0.00000482 0.00000394 0.00000295 0.00000284 0.00000284 0.00000284 0.00000284 0.00000234 0.00000232 0.00000230 0.00000227 0.00000217 0.00000217 0.00000209 0.00000209 0.00000202 0.00000192 0.00000171 0.00000163 0.00000155 0.00000155 0.00000147 0.00000144 0.00000139 0.00000138 0.00000138 0.00000128 0.00000124 0.00000118 0.00000118 0.00000116 0.00000110 0.00000108 0.00000104 0.00000103 0.00000103 0.00000101 0.00000096 0.00000095 0.00000090 0.00000089 0.00000089 0.00000089 0.00000087 0.00000086 0.00000086 0.00000086 0.00000085 0.00000085 0.00000082 0.00000081 0.00000080 0.00000079 0.00000075 0.00000075 0.00000073 0.00000072 0.00000072 0.00000072 0.00000070 0.00000069 0.00000068 0.00000068 0.00000068 0.00000068 0.00000066 0.00000063 0.00000062 0.00000061 0.00000061 0.00000061 0.00000061 0.00000060 0.00000060 0.00000060 0.00000059 0.00000058 0.00000057 0.00000056 0.00000054 0.00000054 0.00000054 0.00000053 0.00000053 0.00000053 0.00000053 0.00000053 0.00000053 0.00000050 0.00000050 0.00000050 0.00000050 0.00000049 0.00000049 0.00000049 0.00000048 0.00000048 0.00000047 0.00000047 0.00000047 0.00000046 0.00000046 0.00000046 0.00000046 0.00000046 0.00000046 0.00000044 0.00000044 0.00000044 0.00000044 0.00000044 0.00000044 0.00000044 0.00000043 0.00000043 0.00000043 0.00000042 0.00000042 0.00000042 0.00000040 0.00000040 0.00000038 0.00000038 0.00000037 0.00000037 0.00000037 0.00000036 0.00000036 0.00000036 0.00000035 0.00000035 0.00000035 0.00000035 0.00000034 0.00000034 0.00000034 0.00000034 0.00000034 0.00000034 0.00000033 0.00000033 0.00000033 0.00000033 0.00000033 0.00000033 0.00000033 0.00000033 0.00000033 0.00000032 0.00000032 0.00000032 0.00000032 0.00000032 0.00000032 0.00000032 0.00000032 0.00000032 0.00000032 0.00000032 0.00000031 0.00000031 0.00000031 0.00000031 0.00000031 0.00000031 0.00000031 0.00000030 0.00000030 0.00000030 0.00000030 0.00000030 0.00000030 0.00000030 0.00000030 0.00000030 0.00000030 0.00000030 0.00000029 0.00000029 0.00000029 0.00000029 0.00000029 0.00000029 0.00000029 0.00000029 0.00000029 0.00000029 0.00000028 0.00000028 0.00000028 0.00000028 0.00000028 0.00000028 0.00000028 0.00000028 0.00000028 0.00000028 0.00000028 0.00000028 0.00000027 0.00000027 0.00000027 0.00000027 0.00000027 0.00000027 0.00000027 0.00000026 0.00000026 0.00000026 0.00000026 0.00000026 0.00000025 0.00000025 0.00000025 0.00000025 0.00000025 0.00000025 0.00000024 0.00000024 0.00000024 0.00000024 0.00000024 0.00000024 0.00000024 0.00000024 0.00000024 0.00000024 0.00000024 0.00000024 0.00000024 0.00000024 0.00000024 0.00000024 0.00000024 0.00000024 0.00000023 0.00000023 0.00000023 0.00000023 0.00000023 0.00000023 0.00000023 0.00000023 0.00000023 0.00000023 0.00000023 0.00000023 0.00000022 0.00000022 0.00000022 0.00000022 0.00000022 0.00000022 0.00000021 0.00000021 0.00000021 0.00000021 0.00000021 0.00000021 0.00000021 0.00000021 0.00000020 0.00000020 0.00000020 0.00000020 0.00000020 0.00000020 0.00000020 0.00000019 0.00000019 0.00000019 0.00000019 0.00000019 0.00000019 0.00000019 0.00000019 0.00000019 0.00000019 0.00000019 0.00000019 0.00000019 0.00000019 0.00000019 0.00000019 0.00000019 0.00000018 0.00000018 0.00000018 0.00000018 0.00000018 0.00000018 0.00000018 0.00000018 0.00000018 0.00000018 0.00000018 0.00000018 0.00000018 0.00000018 0.00000018 0.00000018 0.00000018 0.00000017 0.00000017 0.00000017 0.00000017 0.00000017 0.00000016 0.00000016 0.00000016 0.00000016 0.00000016 0.00000016 0.00000016 0.00000016 0.00000016 0.00000016 0.00000015 0.00000015 0.00000015 0.00000015 0.00000015 0.00000015 0.00000015 0.00000015 0.00000015 0.00000015 0.00000015 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000013 0.00000013 0.00000013 0.00000013 0.00000013 0.00000013 0.00000013 0.00000013 0.00000013 0.00000013 0.00000013 0.00000013 0.00000013 0.00000013 0.00000013 0.00000013 0.00000013 0.00000013 0.00000012 0.00000012 0.00000012 0.00000012 0.00000012 0.00000012 0.00000012 0.00000012 0.00000012 0.00000012 0.00000012 0.00000012 0.00000012 0.00000012 0.00000012 0.00000012 0.00000012 0.00000012 0.00000012 0.00000012 0.00000012 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000011 0.00000010 0.00000010 0.00000010 0.00000010 0.00000010 0.00000010 0.00000010 0.00000010 0.00000010 0.00000010 0.00000010
resid	1.159523855086536
coverage	35.55161689462596
