	/RAW/Depths_TSV_all_copy_B/TSV_all/TSV/ENV-NIC-22-0033.tsv
summarized	[('Omicron', 0.9915020602049341)]
lineages	BA.2.45 BA.2.19 BA.2.7 BA.2.25 BA.2.52 BA.2.18 BA.2.10.2 BA.2.28 BA.2.23 BA.2.24 BA.2.3 BA.2.10 BA.2.29 BA.2.56
abundances	0.07082158 0.07082158 0.07082158 0.07082158 0.07082158 0.07082158 0.07082158 0.07082158 0.07082158 0.07082158 0.07082158 0.07082158 0.07082158 0.07082158
resid	7.88173503273097
coverage	58.90378891749992
