	/RAW/Depths_TSV_all_copy_B/TSV_all/TSV/ENV-NIC-22-0902.tsv
summarized	[('Omicron', 0.9971060643212617)]
lineages	BE.7 BA.5.1.20 BA.5.1.27 BA.5.1.28
abundances	0.83692097 0.05339503 0.05339503 0.05339503
resid	7.447182809407166
coverage	75.22991004247065
