	../variants/ENV-NIC-23-0460.tsv
summarized	[('XBB.1.9.1* [Omicron (XBB.1.9.1.X)]', 0.7626669684047119), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.23549457459898862), ('XBB* (XBB.X)', 0.001494206544978963), ('Omicron', 0.0003440118052883695), ('Other', 2.0320522356386167e-07)]
lineages	FL.18 FL.33 XBB.1.9.1 XBB.1.5.19 XBB.1.5.77 FL.35 XBB.1.5.49 XBB.1.9.5 FL.21 FL.29 XAR XBB.3.1 FL.13.4 GN.5 XBB.2.7.1 FT.4 XBB.1.5.13 XBB.1.5.15 FD.5 B.1.180
abundances	0.21929475 0.21929475 0.21929475 0.11641883 0.11641883 0.10354000 0.00189036 0.00087796 0.00047136 0.00045787 0.00034401 0.00033289 0.00031348 0.00029484 0.00028336 0.00016130 0.00014630 0.00008206 0.00008206 0.00000020
resid	7.445631359496986
coverage	87.27886834096914
