	../variants/ENV-NIC-22-0311.tsv
summarized	[('Omicron', 0.9999999034241762), ('Other', 3.9105973355692077e-07)]
lineages	BA.5.5 BA.4.8 BA.5.1.28 XAD XZ XAH BE.1.4.1 BA.5.11 DE.1 XT BA.5 B.20 B.15
abundances	0.99473744 0.00226658 0.00051020 0.00046064 0.00046064 0.00046064 0.00042887 0.00028861 0.00025880 0.00012707 0.00000041 0.00000024 0.00000015
resid	5.394499981456542
coverage	66.69564926595994
