	/RAW/Depths_TSV_all_copy_B/TSV_all/TSV/ENV-NIC-23-0192.tsv
summarized	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.8244832289161844), ('Omicron', 0.1654393135102953)]
lineages	XBB.1.5.25 BA.5.1.4 BA.2.76.2 BA.2.38.2 BA.2.38.4 BA.2.78 BA.2.67 BA.2.38 BA.2.57 BA.2.38.1 BA.2.74 BA.2.12.1 BA.2.76 BA.2.12 BA.2.73 BA.2.68 BA.2.37 EW.2 EW.3 EW.1 BQ.1.1.38
abundances	0.82448323 0.00900901 0.00884521 0.00884521 0.00884521 0.00884521 0.00884521 0.00884521 0.00884521 0.00884521 0.00884521 0.00884521 0.00884521 0.00884521 0.00884521 0.00884521 0.00884521 0.00593806 0.00593806 0.00593806 0.00593806
resid	5.52910988170524
coverage	25.452295756278634
