	../variants/ENV-COV-23-186.tsv
summarized	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.9492512307238294), ('XBB.1.9.1* [Omicron (XBB.1.9.1.X)]', 0.04951475915799098), ('XBB* (XBB.X)', 0.0006477663092116458), ('Other', 0.00037471774992895547), ('A', 0.00010452451795011103), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 6.064348824457297e-05), ('EG.5* [Omicron (EG.5.X)]', 4.634809195450196e-05)]
lineages	XBB.1.5.81 JB.2 XBB.1.5.91 XBB.1.5.1 FL.35.1 JB.2.1 XBB.1.5.9 GV.1 HJ.1 FZ.2 XBB.1.5.78 XBB.1.5.42 HY.1 FL.24.1 XBB.1.5.83 XDB XBB.1.5.89 XBB.1.5.80 FL.4.4 XBB.1.5.56 GN.2 XBB.1.5.20 XBB.1.5.50 XBB.1.5.74 HT.1 XBB.1.5.106 XBB.1.4.1 FY.1.4.1 FL.38 A.16 JZ.1 FY.4.1.2 FT.3.1 XBB.1.5.37 FL.20.2 XCH.1 XBB.1.5.27 GA.4.1.3 XBB.1.5.90 HE.1 JD.1.1.2 HS.1 KJ.1 XBB.1.22.2 FL.23.2 B.6.8 HV.1.4 FY.8.1 HD.1 HP.1.1 XBB.1.45.1 B.1.221.4 XBB.1.2 GA.8 FL.15.2 B.1.415 B.1.636 XBB.1.49
abundances	0.70902355 0.08523953 0.07531500 0.07472979 0.04890010 0.00066357 0.00046512 0.00035871 0.00035261 0.00032965 0.00024052 0.00022344 0.00021404 0.00019601 0.00019543 0.00018954 0.00016985 0.00016536 0.00016451 0.00016445 0.00015566 0.00015124 0.00013284 0.00012743 0.00011832 0.00011533 0.00011351 0.00010995 0.00010522 0.00010452 0.00009948 0.00008344 0.00008308 0.00007845 0.00007150 0.00006868 0.00006603 0.00006529 0.00006396 0.00006368 0.00006231 0.00006211 0.00006064 0.00005798 0.00005246 0.00005067 0.00004635 0.00004516 0.00004431 0.00004006 0.00003975 0.00003497 0.00003335 0.00003262 0.00002495 0.00002130 0.00000956 0.00000303
resid	7.12763735127191
coverage	96.74949001772397
