	../variants/ENV-NIC-22-0127.tsv
summarized	[('Omicron', 0.9999983944941369), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 6.946818358644441e-07), ('Other', 5.745336245672268e-07)]
lineages	BA.2.38.3 BA.2.55 BA.2.56 BA.2.13 BA.2.56.1 BA.2.36 BA.2.51 BA.2.25 BA.2.71 BA.2.14 BA.2.32 BA.2.72 BA.2.29 BA.2.24 XBB.1.5.63 B.1.356 B.1.238 B.1.70
abundances	0.09392100 0.06969826 0.06969826 0.06969826 0.06969826 0.06969826 0.06969826 0.06969826 0.06969826 0.06969826 0.06969826 0.06969826 0.06969826 0.06969826 0.00000069 0.00000024 0.00000017 0.00000017
resid	1.9344379765951853
coverage	63.117412968598465
