	../variants/ENV-NIC-22-0192.tsv
summarized	[('Omicron', 0.9998590044183391), ('A', 0.00010501951346601471), ('Other', 3.597999768853987e-05)]
lineages	BA.4 BA.4.8 BA.5.5 BA.5 BA.4.7 XT BA.4.1.1 BA.5.1.1 DE.1 BA.5.1.25 BA.5.6.1 BA.2.41 BF.42 BA.3 BG.6 BA.2.49 BA.5.5.2 BA.5.1.9 EB.1 CC.1 BF.11.1 A.25 BF.9 A.26 DY.3 BA.2.57 BA.4.1.11 BA.5.5.1 BA.2.20 B.46 XAS BA.2.59 BE.9 A.19 BA.5.5.3 B.1.203
abundances	0.59122580 0.26844183 0.11021168 0.01660701 0.00734523 0.00260894 0.00188976 0.00025546 0.00013897 0.00012066 0.00009343 0.00007795 0.00007760 0.00007401 0.00006862 0.00006513 0.00006231 0.00005950 0.00005453 0.00005257 0.00004501 0.00004461 0.00004394 0.00004182 0.00003747 0.00003077 0.00002821 0.00002777 0.00002544 0.00002533 0.00002516 0.00002515 0.00002345 0.00001859 0.00001565 0.00001065
resid	3.7350607255261687
coverage	91.71655017891182
