	/RAW/Depths_TSV_all_copy_B/TSV_all/TSV/ENV-NIC-22-0756.tsv
summarized	[('Omicron', 0.9975426512793037)]
lineages	BA.5.11 BA.5.3 BE.7 BA.5.3.1
abundances	0.77431178 0.18092073 0.04066337 0.00164677
resid	8.551984257465879
coverage	97.08724877102632
