	../variants/ENV-COV-23-0895.tsv
summarized	[('XBB.1.9.1* [Omicron (XBB.1.9.1.X)]', 0.7071284880939555), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.28966818379072773), ('XBB* (XBB.X)', 0.001740436477465865), ('Omicron', 0.0010199794934086484), ('Other', 0.0002430722992575918), ('XBB.2.3* (XBB.2.3.X)', 0.0001328605223970495), ('BA.2.86* (BA.2.86.X)', 6.692742319099598e-05)]
lineages	FL.2.7.1 JB.2 GG.1 JC.2 BA.2.38.3 XBB.1.27 XBB.1.5.45 XDW JC.1 BA.4.8 XBB.1.31 BF.7.19 HY.1 XBB.1.42.1 JB.2.1 HH.8.1 HS.1 XBB.1.41.1 HN.8 XBB.1.5.73 GN.3 BA.5.1.27 JN.3.3 BA.3
abundances	0.70700600 0.28666957 0.00204090 0.00056786 0.00048662 0.00046136 0.00030979 0.00024307 0.00021925 0.00021640 0.00020218 0.00019168 0.00017680 0.00016532 0.00014343 0.00013286 0.00012705 0.00012447 0.00012249 0.00010032 0.00010032 0.00007477 0.00006693 0.00005051
resid	12.545019858909498
coverage	93.42875296792964
