	../variants/ENV-NIC-22-0809.tsv
summarized	[('Omicron', 0.9999039927809213), ('Other', 9.601228517917953e-05)]
lineages	BE.7 BA.5.11 BA.5.3.1 BA.5.2.1 BA.5.2 BA.5.3.5 BF.4 BF.30 BF.7.17 BA.5.2.9 BF.7.7 BF.7.5 BF.11.1 BF.14 EB.1 BF.41 EV.1 BF.27 B.1.127 BF.7.13.2 BE.1.4 BA.5.2.10 BE.2 BF.10 B.1.177.89 XCB B.1.77 B.1.177.63
abundances	0.40287000 0.24101871 0.09299703 0.09291600 0.09291600 0.07581750 0.00015630 0.00015260 0.00010264 0.00010148 0.00010076 0.00010041 0.00009600 0.00008703 0.00007679 0.00007246 0.00006065 0.00005827 0.00005634 0.00005589 0.00004788 0.00002781 0.00002711 0.00002334 0.00002147 0.00002133 0.00001327 0.00000494
resid	11.044834387059788
coverage	91.6831087181888
