	../variants/ENV-NIC-22-0096.tsv
summarized	[('Omicron', 0.9977311033270906), ('Other', 0.0012843251555148577), ('Delta', 0.0004249599872272848), ('Alpha', 0.0001682234577630842), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.00012189222588826215), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.00010017943704038364), ('KP.3.1.1* (KP.3.1.1.X)', 8.114134778121271e-05), ('XBB.1.9.1* [Omicron (XBB.1.9.1.X)]', 7.262065558241474e-05), ('Eta', 9.518579925015777e-06), ('A', 6.2530908317825735e-06)]
lineages	XE BA.2.85 BA.2.9.1 XZ BA.2.50 BP.1 BA.2.77 BA.2.3.1 AY.3.3 BA.2.41 BA.2.2.1 XAJ BE.2 BA.2.3.11 BF.42 BA.2.10.1 Q.4 R.2 BA.2.58 BA.2.13.1 BF.5.3 CM.12 CP.4 JF.2 AZ.6 B.1.1.420 B.1.1.423 BA.2.87.1 B.1.1.526 JV.2 AW.1 BG.6 XK MC.25 BA.2.59 BF.31.1 BA.2.9.7 P.5 FL.19.1 B.1.1.56 BV.1 B.1.631 B.1.1.90 B.1.243.2 B.1.1.91 XD BF.7.17 HW.1 HW.1.3 AY.49 BF.38.1 BF.7.10 B.1.525 XM XJ XV A.3 CP.8.1 BA.5.2.47
abundances	0.98904201 0.00196078 0.00069396 0.00068352 0.00059707 0.00059697 0.00054423 0.00040169 0.00037787 0.00031949 0.00028071 0.00027896 0.00024145 0.00022029 0.00021777 0.00020345 0.00016822 0.00015940 0.00015195 0.00013954 0.00013897 0.00012847 0.00012665 0.00012189 0.00011523 0.00011020 0.00010773 0.00010621 0.00010232 0.00010018 0.00009689 0.00009327 0.00008606 0.00008114 0.00008056 0.00007834 0.00007681 0.00007367 0.00007262 0.00007136 0.00007065 0.00007048 0.00007008 0.00006906 0.00006867 0.00006756 0.00006385 0.00005083 0.00005083 0.00004709 0.00004211 0.00004211 0.00000952 0.00000765 0.00000765 0.00000765 0.00000625 0.00000013 0.00000012
resid	4.825033482196819
coverage	32.96993612681002
