	../variants/ENV-NIC-22-0766.tsv
summarized	[('Omicron', 0.9999996821440412), ('Other', 6.113119114849828e-07), ('BA.2.86* (BA.2.86.X)', 2.181517130105077e-07), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 1.7785975237116405e-07)]
lineages	BE.8 BA.5.3 BA.4.1.8 BA.5 BA.4.8 BE.3 BA.5.11 BA.5.3.2 B.1.1.529 BA.4.1.10 BA.4.1.3 BA.5.3.5 XAC CP.1.1 BA.5.3.3 BA.5.6.2 BA.2.9.7 BA.5.10 BA.4.2 BA.2.19 XAE EE.5 BE.4 BA.4.1.6 BF.27 BE.1.3 BA.4.1.5 BE.1 B.1.444 LF.7.4 GN.4
abundances	0.34257800 0.28664089 0.23845199 0.12150785 0.00432519 0.00369021 0.00136046 0.00019650 0.00017985 0.00013713 0.00013364 0.00011261 0.00010557 0.00009008 0.00008183 0.00006981 0.00006813 0.00006086 0.00004197 0.00003728 0.00003670 0.00002952 0.00002067 0.00001970 0.00001274 0.00000580 0.00000374 0.00000095 0.00000061 0.00000022 0.00000018
resid	10.455948958627374
coverage	96.33481590475871
