	ENV_COV_24_1928_S57.tsv
summarized	[('BA.2.86* (BA.2.86.X)', 0.5237917479188051), ('Other', 0.34560267026906116), ('LB.1* (LB.1.X)', 0.12826599879972922), ('KP.2* (KP.2.X)', 0.0012979015566086942), ('KP.3.1.1* (KP.3.1.1.X)', 0.0005407993042856193), ('JN.1.18* (JN.1.18.X)', 0.00032986942543814196), ('Omicron', 0.00017100149239087183)]
lineages	JN.1.48.3 LB.1.3.4 JN.1.48 LB.1.1 MC.19 LB.1.3.1 BA.2.86.6 KP.2.15 KP.2.3.9 LF.10 MC.15 MC.26 JN.1.18.4 LB.1.4.1 BF.11.4 KP.2.3.7 MU.4 MC.3 LE.1 JN.1.49.1 MC.28
abundances	0.40243900 0.26635500 0.11849446 0.08949122 0.07706653 0.03854600 0.00258000 0.00113701 0.00113562 0.00039698 0.00039573 0.00036088 0.00032987 0.00022878 0.00017100 0.00016089 0.00015307 0.00014507 0.00014110 0.00013719 0.00013459
resid	11.670041529789682
coverage	97.28120924321975
