	../variants/ENV-NIC-22-0028.tsv
summarized	[('Omicron', 0.9998264973679799), ('Other', 0.00014015307013922116), ('A', 3.3378661016378594e-05)]
lineages	BA.2.16 XV BA.2.43 XK BA.2.55 BA.2.87 BA.2.4 XH XE XAK BA.2.19 BA.2.3.16 BA.2.5 BQ.1.10.3 A.28 BA.2.10.3 BA.2.20 B.1.635 XT B.1.214.4 BA.2.81 B.1.423 BE.9 XJ XAW B.38 BA.2.59 BA.4.1.11 B.1.618 B.1.1.44
abundances	0.98234367 0.01621675 0.00018918 0.00017656 0.00014854 0.00014088 0.00006357 0.00006062 0.00005856 0.00005700 0.00004826 0.00004077 0.00004072 0.00003998 0.00003338 0.00003258 0.00003210 0.00003148 0.00003112 0.00002986 0.00002876 0.00002839 0.00002673 0.00002502 0.00002430 0.00001462 0.00001322 0.00001188 0.00001141 0.00000010
resid	9.515892265674196
coverage	86.76721399190717
