	ENV_COV_24_1847_S43.tsv
summarized	[('BA.2.86* (BA.2.86.X)', 1.0000000000028517)]
lineages	JN.1.48.3 JN.1.57.1 LU.2
abundances	0.99959958 0.00023221 0.00016821
resid	1.7170271283068148
coverage	59.452228873357186
