	ENV_COV_24_1871_S53.tsv
summarized	[('Other', 0.35859872884136895), ('BA.2.86* (BA.2.86.X)', 0.26311820954323295), ('KP.3* (KP.3.X)', 0.2460170976703767), ('LB.1* (LB.1.X)', 0.09614711578209408), ('KP.3.1.1* (KP.3.1.1.X)', 0.034811153368424996), ('KP.2* (KP.2.X)', 0.0012329348283104038), ('Omicron', 7.490063678407786e-05), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 1.1685124920485982e-07)]
lineages	LB.1.3.4 KP.1.2 KP.3.4 KP.3 LB.1 KP.3.1 MC.1 LB.1.3 KP.1.1 MC.19 KP.3.2.4 KP.3.1.11 MC.13 KP.2.22 KP.2.15 MU.4 MC.21 KP.2.25.3 NS.2 MC.10 XDT MD.1.1.1 KP.3.1.3 MC.22 JN.1.54.1 BF.7.5 KP.2.9 KP.2.3.13 NR.1 XDD.2 KP.2.3.3 B.1.518 NS.1.2 CP.7 GN.3 B.1.1.481
abundances	0.35039400 0.25648686 0.10439602 0.07952340 0.07650412 0.05772380 0.03395477 0.01964300 0.00655326 0.00548865 0.00428596 0.00127649 0.00071275 0.00061824 0.00053590 0.00038684 0.00029360 0.00016991 0.00015843 0.00014364 0.00011199 0.00011024 0.00008792 0.00007899 0.00007809 0.00007478 0.00006978 0.00005799 0.00004801 0.00002322 0.00000902 0.00000013 0.00000012 0.00000012 0.00000012 0.00000011
resid	7.113555858644739
coverage	95.4185198809484
