	ENV_COV_24_1956_S74.tsv
summarized	[('KP.3* (KP.3.X)', 0.9997754407733982), ('KP.2* (KP.2.X)', 0.00016614990694935016), ('Other', 4.4842597656185055e-05), ('BA.2.86* (BA.2.86.X)', 1.3563814537616444e-05)]
lineages	KP.3.4 KP.2.3.2 LW.1 KP.2.3.13 JN.1.4.8
abundances	0.99971500 0.00016615 0.00006044 0.00004484 0.00001356
resid	8.064338848130241
coverage	96.63244490519345
