	../variants/ENV-COV-23-1000.tsv
summarized	[('BA.2.86* (BA.2.86.X)', 0.8949039186087082), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.1050964905288891), ('Other', 9.777451353997478e-07), ('Omicron', 3.227778141990436e-07), ('XBB.1.9.1* [Omicron (XBB.1.9.1.X)]', 1.5621213703445192e-07), ('EG.5* [Omicron (EG.5.X)]', 1.2516567912457827e-07)]
lineages	BA.2.86 XBB.1.5.91 B.1.1.144 XBB.1.5.84 BA.2.40 FL.37 HK.3.8 XDR BA.5.2.61
abundances	0.89490392 0.10509570 0.00000085 0.00000079 0.00000021 0.00000016 0.00000013 0.00000012 0.00000011
resid	11.901534418231803
coverage	94.25810119386014
