	../variants/ENV-NIC-22-0273.tsv
summarized	[('Omicron', 0.9997674240528209), ('Other', 0.00018431300880809558), ('XBB* (XBB.X)', 4.833506403506765e-05)]
lineages	BA.4.6 BA.4 BA.4.1.7 BA.4.1.8 BA.4.6.4 B.38 DY.2 B.1.617.3 B.1.36.33 GA.4.1.3 BA.4.1.3 EH.1 XDF BE.9 BQ.1.1.5 BW.1.1.2
abundances	0.71251792 0.28674412 0.00018663 0.00010179 0.00005908 0.00005463 0.00005459 0.00005383 0.00004960 0.00004834 0.00004387 0.00003721 0.00002625 0.00001083 0.00000623 0.00000514
resid	4.726052637897181
coverage	86.45620840718323
