	ENV_COV_24_1872_S54.tsv
summarized	[('KP.3* (KP.3.X)', 0.49350047768804267), ('Other', 0.48753881192230425), ('BA.2.86* (BA.2.86.X)', 0.017762297840130965), ('KP.2* (KP.2.X)', 0.0004684467700554458), ('LB.1* (LB.1.X)', 0.00045171199492569954), ('Omicron', 0.00023231049281383686), ('KP.3.1.1* (KP.3.1.1.X)', 4.551243318613007e-05)]
lineages	LB.1.3.4 KP.3 KP.3.1 KP.3.4 KP.1.1 KP.3.3.4 KP.1.2 MU.4 LF.2 LB.1.2 KP.3.1.9 LW.1 MW.1 LP.6 KP.2.20.1 KP.1.1.2 XED BA.2.86.7 KP.4.1.2 XE KP.2.12 LB.1.7 LP.10 KP.3.3.1 MC.9 LB.1.2.3 KP.4.2.5 B.1.1.358
abundances	0.48641300 0.19279583 0.16405146 0.12871826 0.01472534 0.00762851 0.00232402 0.00051757 0.00033289 0.00032634 0.00031901 0.00024266 0.00020665 0.00018696 0.00017158 0.00016273 0.00014033 0.00012364 0.00009368 0.00009198 0.00009021 0.00008489 0.00006890 0.00006377 0.00004551 0.00004049 0.00003327 0.00000011
resid	10.22986807340908
coverage	97.74270140119721
