	../variants/ENV-NIC-22-0671.tsv
summarized	[('Omicron', 0.9999999904550053)]
lineages	BA.4.1.6 BA.4.1.9 BA.4.1 BA.4.2 BA.4 BA.2.69 BA.4.1.10 XV BA.2.30 XW BA.4.1.8
abundances	0.26043719 0.26043719 0.26043709 0.10811812 0.10811812 0.00091408 0.00060836 0.00029774 0.00023293 0.00022899 0.00017016
resid	3.5963290283934137
coverage	60.78319901013276
