	/RAW/Depths_TSV_all_copy_B/TSV_all/TSV/ENV-NIC-22-1082.tsv
summarized	[('Omicron', 0.9973462399953802)]
lineages	BA.2 FF.1 DN.1.1.3 DN.1.1.1 DN.1.1.4 BQ.1.1.71 FQ.1 FM.2 DN.1.1 EY.1 BQ.1.30 FV.1 EZ.1 DN.3.1 DN.2 DN.1 EH.1 EW.1 EN.1.1 XBZ EF.1.1.1 BQ.1.25.1 BQ.1.8.2 BQ.1.1.41 BQ.1.1.43 DN.3 DU.1 EW.2 BQ.1.1.39 EF.1.2 EF.1.3 BA.2.51 BA.2.25 BA.2.52 BA.2.34 BA.2.26 BA.2.32 BA.2.87 BA.2.16 BA.2.3.13 BA.2.43 BA.2.20 BA.2.40.1 BA.2.69 BA.2.9 BA.2.7 BA.2.6 BA.2.78 BA.2.3.1 BA.2.3.5 BA.2.3.16 BA.2.3.10 BA.2.3.11 BA.2.3.9 BA.2.3.2 BA.2.9.5 BA.2.9.2 BA.2.45 BA.2.49 BA.2.81 BA.2.59 BA.2.76 BA.2.79 EF.3 EF.1 BQ.1.1.63 CW.1 FC.1 BQ.1.1.8 ED.2 ED.3 BQ.1.1.55 BQ.1.1.57 BQ.1.1.25 BQ.1.1.42 BQ.1.1.60 BQ.1.1.34 ER.1 EF.2 BQ.1.1.49 BQ.1.1.73 BQ.1.1.2 BQ.1.1.12 FM.1 BQ.1.1.64 BQ.1.1.29 BQ.1.1.65 BQ.1.1.30 BQ.1.1.62 BQ.1.1.5 DM.1 FA.1 FA.2 BQ.1.1.23 BQ.1.1.48 BQ.1.1.19 BQ.1.22 BQ.1.1.53 BQ.1.1.6 BQ.1.1.44 BQ.1.1.47 BQ.1.1.67 BQ.1.1.74 BQ.1.1.45 BQ.1.1.15 BQ.1.1.10 BQ.1.1.36 BQ.1.1.46 BQ.1.1.11 BQ.1.1.50 BQ.1.1.58 BQ.1.1.66 BQ.1.1.17 BQ.1.1.31 BQ.1.1.37 BQ.1.1.52 BQ.1.1.7 BQ.1.1.4 BQ.1.18 BQ.1.13.1 BQ.1.26.2 CM.8.1.4 CL.1.2 XCB BQ.1.16 BQ.1.1.32 BQ.1.1.1 BQ.1.23 BQ.1.27 BQ.1.1 BQ.1.24 BQ.1.9 BQ.1.2.3 BQ.1.13 BQ.1.17 BQ.1.33 BQ.1.21 BQ.1.3.1 BQ.1.3.2 CM.11 CM.7.1 CM.2.1 BA.5.1.38 BQ.1.1.14 BQ.1.1.72 BQ.1.1.16 BQ.1.1.69 BQ.1.1.26 BQ.1.1.18 BQ.1.2.1 BQ.1.15.2 BQ.1.1.21 BQ.1.1.56 BQ.1.1.22 BQ.1.1.13 BQ.1.1.9 BQ.1.1.24 BQ.1.1.51 BQ.1.1.40 CM.2 BA.5.1.18 BQ.1 CM.1 CL.1 BA.5.10.1 XBE BE.4.2 BQ.1.7 BQ.1.11 BE.9 CM.10 CM.8 CM.4 CM.9 CM.3 BQ.1.19 BQ.1.5 BQ.1.12 BQ.1.2 BQ.1.15 BQ.1.31 BQ.1.14 BQ.1.20 BQ.1.26 BQ.1.3 CM.8.1 CM.4.1 CM.12 CM.7 DJ.1.2 BQ.1.10 BA.5.1.26 BA.5.1.33 BA.5.2.26 BA.5.2.2 BE.1.2 BE.5 BE.2 BE.1.1 BA.5.1.21 BA.5.2.10 BA.5.2.8 BA.5.1.20 BA.5.1.36 BK.1 DJ.1 BA.5.1.29 BA.5.2.23 BA.5.2.59 BE.1.3 BE.1.2.1 BE.1.1.1 BE.1.1.2 BE.13 BA.5.1.37 BQ.2 BA.2.3.20 DJ.1.3 BT.1 BT.2 EQ.1 XAV BA.5.10 BA.5.1.14 BA.5.1.24 BA.5.1.17 BA.5.1.22 BE.1 BA.5.11 CS.1 BA.4.1.7 BA.5.3.5 BE.4 BE.11 BA.5.9 BA.4.1.11 BA.5.1.3 BA.5.1.34 BA.5.1.12 BA.5.1.25 BA.5.1.6 BA.5.1.11 BA.5.1.28 BA.5.1.16 BA.5.1.5 DH.1 BA.5.2.4 BE.3 BE.8 BE.6 BE.7 BA.5.8 BA.5.1.1 BA.5.1.19 BA.5.1.10 BA.4.4 BA.4.1.6 BA.4.1.4 BA.4.1.9 BA.4.1.5 BA.4.1.1 BA.4.1 BA.2.76.1 BA.4.7 BA.4.1.3 XAC XAT BA.5 BA.4.6 BA.4.3 BA.2.9.7 BA.5.3 BA.4.6.1 BA.4.6.4 BA.4.6.5 BA.4.1.10 BA.4.1.8 BA.4.1.2 BA.4.5 BA.5.1 BA.5.2 XAZ BA.5.3.3 BA.5.3.4 BA.5.3.1 BA.4.6.3 DC.1 BA.2.21 BA.2.3.14 BA.2.3.21 BA.2.3.17 BA.2.3.12 BA.2.46 BA.2.47 BA.2.13 BA.2.79.1 BA.2.3.15 BA.2.3.4 BA.2.70 BA.2.44 BA.2.25.1 BA.2.22 BA.2.12.1 XAS BA.2.38.1 DD.1 BA.2.13.1 BA.2.9.6 BA.2.9.4 BA.2.80 BA.2.12.2 XZ BA.4 BA.2.38.4 BA.2.76.2 XAP XAH BA.2.77 BA.4.8 BA.2.27 BA.2.58 BA.2.65 BA.2.29 BA.2.5 BA.2.4 BA.2.56 EF.1.1 BA.2.30 BA.2.8 BA.2.72 BA.2.1 BA.2.31 BA.2.24 BA.2.3 BA.2.10 BA.2.10.1 BA.2.10.2 BA.2.11 BA.2.28 BA.2.40 BA.2.62 BA.2.63 BA.2.50 BA.2.18 BA.2.38 BA.2.57 BA.2.12 BA.2.73 BA.2.17 BA.2.37 BA.2.85 CZ.1 EA.2 EA.1 EE.2 EE.5 EE.1 EE.4 EE.3 ED.1 BQ.1.25 CM.8.1.3 BQ.1.8 DT.2 DT.3 DT.1 CZ.2 DK.1 BQ.1.1.61 BQ.1.1.27 BQ.1.1.59 BQ.1.1.28 ES.1 BQ.1.1.38 EN.1 DP.1 BQ.1.28 BQ.1.29 CM.8.1.5 CM.8.1.2 CM.8.1.1 BQ.1.8.1 BQ.1.1.79
abundances	0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404 0.00260404
resid	0.6768768134713483
coverage	10.139450891214928
