	../variants/ENV-NIC-23-1178.tsv
summarized	[('BA.2.86* (BA.2.86.X)', 0.6996470024828577), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.16186011257534713), ('XBB* (XBB.X)', 0.13673499637959688), ('Omicron', 0.0010539951530483852), ('XBB.1.9.2* [Omicron (XBB.1.9.2.X)]', 0.00039588393504577126), ('Other', 0.00020403473767876385), ('XBB.2.3* (XBB.2.3.X)', 0.00010400375489061603)]
lineages	BA.2.86.2 BA.2.86 JC.3 JB.2 XBB.1.5.28 BA.2.86.3 BA.2.86.6 BA.2.86.7 XBB.1.5.92 JC.2 XBB.1.5.107 JC.1 EG.2.2 BA.5.3 BE.13 XBB.1.5.55 XBB.1.5.99 LR.3 BA.2.76 B.10 BA.2.15 BA.5.3.5 XBB.1.5.1 JS.1 HZ.3 B.1.486
abundances	0.34155800 0.21633822 0.12977895 0.06874650 0.06623804 0.06391969 0.04598130 0.03163970 0.02378991 0.00647100 0.00238549 0.00048504 0.00039588 0.00028579 0.00027056 0.00024710 0.00022920 0.00021009 0.00020250 0.00017000 0.00015674 0.00013841 0.00011987 0.00010400 0.00010400 0.00003403
resid	16.50477285509829
coverage	97.18757315319533
