	../variants/ENV-NIC-22-0043.tsv
summarized	[('Omicron', 0.9999999806539269)]
lineages	XG XV BA.2.64 BA.1.8 XM BA.2.61 BA.1.13 BA.1.18 BA.1.1 BA.1.19 BA.1.24 BA.2.19 XAK BA.1.1.3 BA.2.60 BA.1.10 XQ BA.2.3.18 BA.1.20 XH BA.2.85 BA.2.4 BA.2.10 BA.2.32 BA.1.1.5 BA.2.48 FN.1 BA.1.1.4 BA.5.1.38
abundances	0.91144226 0.08380738 0.00112360 0.00049615 0.00041758 0.00025700 0.00020506 0.00020506 0.00020506 0.00019527 0.00018887 0.00017283 0.00016593 0.00014056 0.00011551 0.00010517 0.00009104 0.00008029 0.00007284 0.00006746 0.00006619 0.00005882 0.00005861 0.00005494 0.00005291 0.00004926 0.00004866 0.00004751 0.00000815
resid	5.220438481495013
coverage	71.19352573320403
