	../variants/ENV-COV-23-1032.tsv
summarized	[('Other', 0.6630050602501227), ('Omicron', 0.33699483307700967)]
lineages	XCK XCD BJ.1 CM.8.1.3 XAW EQ.1 BA.5.1.33 BA.2.83
abundances	0.33074496 0.33074496 0.33074496 0.00243309 0.00151515 0.00127226 0.00127226 0.00127226
resid	0.014327089893137577
coverage	1.3175935524863727
