	../variants/ENV-NIC-22-1084.tsv
summarized	[('Omicron', 0.9998592874066087), ('Other', 0.00011997924452278682), ('Delta', 2.0727335598448333e-05)]
lineages	BE.9 BF.7.4.2 B.4.6 B.1.177.38 AY.43.3 XD B.6.2 B.4.2 B.4.5
abundances	0.99978683 0.00007245 0.00003785 0.00003226 0.00002073 0.00001673 0.00001528 0.00000893 0.00000893
resid	4.7509249442616825
coverage	35.77901882754239
