	/RAW/Depths_TSV_all_copy_B/TSV_all/TSV/ENV-NIC-22-0044.tsv
summarized	[('Omicron', 0.9928466214189344)]
lineages	XG
abundances	0.99284662
resid	2.8336743430798323
coverage	21.242015851252383
