	/RAW/Depths_TSV_all_copy_B/TSV_all/TSV/ENV-NIC-22-010.tsv
summarized	[('Omicron', 0.997893841608336)]
lineages	XAR BA.2.23 XT XAP XAH
abundances	0.36128832 0.36128832 0.09177240 0.09177240 0.09177240
resid	1.7294083176098147
coverage	49.32281042035916
