	ENV_COV_24_2015_S20.tsv
summarized	[('LB.1* (LB.1.X)', 0.4582462183727622), ('BA.2.86* (BA.2.86.X)', 0.30852529883099666), ('Other', 0.15321588481285484), ('JN.1.18* (JN.1.18.X)', 0.07979452305452074), ('Omicron', 0.00021806278565064636)]
lineages	LB.1.6 JN.1.32.1 LB.1 LB.1.8 LB.1.4 LB.1.3 LY.2 JN.1.9.2 JN.1.9.1 LB.1.7 LB.1.10 LB.1.3.4 JN.1.9 JN.1.18.8 JN.1.46 LZ.1 JN.1.39.1 XEG MD.3 KU.2.1 JN.1.25 LM.1 JN.1.25.1 JN.1.54.1 BA.4.7 LQ.2
abundances	0.07637437 0.07637437 0.07637437 0.07637437 0.07637437 0.07637437 0.07637437 0.07637437 0.07637437 0.07637437 0.07637437 0.07637437 0.07637437 0.00271554 0.00064761 0.00060569 0.00050209 0.00046715 0.00031705 0.00031705 0.00031678 0.00031678 0.00031678 0.00029368 0.00021806 0.00009892
resid	7.731995307299051
coverage	29.277998862990337
