	../variants/ENV-NIC-23-0461.tsv
summarized	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.9994662316273476), ('Other', 0.00039910129781187543), ('XBB* (XBB.X)', 0.00013972981540913927), ('Omicron', 6.5265469172764164e-06), ('BA.2.86* (BA.2.86.X)', 4.517723133670222e-06), ('XBB.1.9.1* [Omicron (XBB.1.9.1.X)]', 4.1414641679072633e-07), ('XBB.2.3* (XBB.2.3.X)', 2.735910133783874e-07), ('CH.1.1* [Omicron (CH.1.1.X)]', 1.698154662445708e-07), ('XBB.1.9.2* [Omicron (XBB.1.9.2.X)]', 1.648204196383436e-07), ('LB.1* (LB.1.X)', 1.1705378030388361e-07), ('XEC* (XEC.X)', 1.1122900031949828e-07), ('Delta', 1.0244720907555155e-07)]
lineages	HT.2 XBB.1.5.49 XBB.1.5.17 XBB.1.5.25 XBB.1.5.88 XBB.1.5.48 XBB.1.5.20 XBB.1.5.38 XBB.1.5.5 XBB.1.5.106 XBB.1.5.91 FT.3 XBB.1.5.39 XBB.1.42.2 XBB.1.5.16 B.1.1.329 GN.5 XBB.1.5.77 B.1.1.228 JD.1.1.6 B.1.1.344 B.1.1.159 XCP LU.2.1.1 CP.7 B.1.546 XBQ BA.2.3.18 XBB.1.5.87 B.1.337 XK DT.2 GA.8.1 B.1.404 BQ.1.2.1 DT.3 B.1.467 MG.2 FL.36 XBB.1.5.19 XBB.1.5.78 B.1.1.307 FL.2.6 XBY XDD.1.1.1 FK.1.5 EG.1.7 B.1.601 JS.2 CK.1.3 XBB.1.32.1 BQ.1.1.25 JD.1.2.1 EY.1 B.1.1.161 B.1.160.19 HH.8 B.1.1.413 XBB.1.5.94 LB.1.3.3 AV.1 XEC.2.3.1 B.1.1.256 AY.99 GK.8.1
abundances	0.19952171 0.19952171 0.19952171 0.19952171 0.19952171 0.00026561 0.00019911 0.00019562 0.00019026 0.00014345 0.00014266 0.00013958 0.00013958 0.00013929 0.00013882 0.00013453 0.00011569 0.00010257 0.00009351 0.00008330 0.00008074 0.00007305 0.00001327 0.00000429 0.00000271 0.00000158 0.00000116 0.00000077 0.00000068 0.00000060 0.00000051 0.00000045 0.00000030 0.00000028 0.00000026 0.00000023 0.00000023 0.00000023 0.00000022 0.00000020 0.00000020 0.00000020 0.00000019 0.00000018 0.00000017 0.00000017 0.00000016 0.00000016 0.00000015 0.00000014 0.00000014 0.00000014 0.00000014 0.00000014 0.00000013 0.00000013 0.00000013 0.00000012 0.00000012 0.00000012 0.00000011 0.00000011 0.00000011 0.00000010 0.00000010
resid	6.366388949376925
coverage	77.49724107949035
