	../variants/ENV-COV-24-1192_S11.tsv
summarized	[('LB.1* (LB.1.X)', 0.7121769999535257), ('KP.2* (KP.2.X)', 0.2636086189985212), ('BA.2.86* (BA.2.86.X)', 0.02401986758121445), ('JN.1.18* (JN.1.18.X)', 0.00011449229875945304), ('Other', 7.999877576978012e-05)]
lineages	LB.1.3 KP.2 KP.2.10 KP.4.2 JN.1.1.5 KR.4.1 JQ.2 LA.1 KP.2.11 JQ.2.1.2 LZ.2 BA.2.86.7 JQ.2.1 JN.1.4.8 XDD.1.1.1 JN.5 JN.2.4 KP.2.9 KR.1 KR.1.1
abundances	0.71217700 0.13169888 0.13169888 0.01991510 0.00244831 0.00044743 0.00033980 0.00025694 0.00016210 0.00012447 0.00011449 0.00010390 0.00009721 0.00009189 0.00008000 0.00006393 0.00005148 0.00004876 0.00003971 0.00003971
resid	10.097376060439231
coverage	97.47182556934087
