	/RAW/Depths_TSV_all_copy_B/TSV_all/TSV/ENV-NIC-23-0469.tsv
summarized	[('XBB.1.9.1* [Omicron (XBB.1.9.1.X)]', 0.7454340347222033), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.19940923790093903), ('Other', 0.04293359996893352), ('XBB.1.9.2* [Omicron (XBB.1.9.2.X)]', 0.0021935921454107428)]
lineages	FL.35 XBB.1.5.17 XBB.1.5.81 FL.4.1 XBL.2 FL.35.1 FL.2.7 FL.2 FL.2.7.1 FL.33 FL.33.1 XBB.1.5.53 JB.2 XBB.1.5.104 EG.4.1 FL.4.3 FL.4 FL.4.8 FL.13
abundances	0.58845215 0.13324368 0.05520610 0.04664998 0.04293360 0.04008985 0.02580710 0.01212844 0.01089680 0.00756604 0.00726456 0.00381969 0.00378968 0.00335008 0.00219359 0.00187266 0.00182981 0.00182929 0.00104736
resid	9.214943063695966
coverage	98.16071966023476
