	../variants/ENV-NIC-22-0022.tsv
summarized	[('Omicron', 0.9997274130161524), ('Other', 0.00014348120344461902), ('Gamma', 5.1797664008481126e-05), ('A', 2.8216683986503008e-05), ('Alpha', 2.533517425525729e-05), ('Delta', 2.308565122361302e-05), ('XBB* (XBB.X)', 6.631292132533437e-07)]
lineages	BA.1.10 BA.1.17.2 BA.1.4 BA.1.5 BA.1.14.1 BA.1.19 BA.1.9 BA.1.14 BA.1.17 BA.1.18 BA.1.1 BA.1.1.4 BA.1 BA.1.23 BA.1.14.2 BA.1.12 BA.1.1.13 BA.1.2 P.1.8 BA.1.20 B.1.641 BA.1.1.1 BC.1 BA.1.1.6 BA.1.1.16 B.1.640.2 Q.7 BA.1.7 A.2.5.2 B.1.634 BA.1.21.1 AY.133 CP.1.1 XCW BA.1.8 B.1.177.88 N.10 XAW A.2.5.1 A.2.5 KE.3
abundances	0.06245260 0.06245260 0.06245260 0.06245260 0.06245260 0.06245260 0.06245260 0.06245260 0.06245260 0.06245260 0.06245260 0.06245260 0.06245260 0.06245260 0.06245260 0.06245260 0.00014289 0.00008173 0.00005180 0.00004101 0.00003783 0.00003659 0.00003659 0.00003291 0.00002807 0.00002673 0.00002534 0.00002418 0.00002416 0.00002352 0.00002319 0.00002309 0.00002281 0.00002096 0.00001589 0.00001440 0.00001386 0.00000619 0.00000203 0.00000203 0.00000066
resid	3.9774723409395074
coverage	51.78410192957228
