	../variants/ENV-NIC-23-1179.tsv
summarized	[('BA.2.86* (BA.2.86.X)', 0.9996409973095003), ('Omicron', 0.0003589956399349963)]
lineages	BA.2.86.3 BA.2.86.6 BA.2.3.16 BA.2.3.17 BA.2.3.18
abundances	0.96674220 0.03289880 0.00016057 0.00011708 0.00008135
resid	10.4557072317906
coverage	95.09079356586295
