	ENV_COV_24_1937_S63.tsv
summarized	[('KP.3* (KP.3.X)', 0.575456998639275), ('Other', 0.22900811321873354), ('BA.2.86* (BA.2.86.X)', 0.15155367152272303), ('KP.3.1.1* (KP.3.1.1.X)', 0.03662825360200012), ('LB.1* (LB.1.X)', 0.007352937627880151)]
lineages	KP.3.4 JN.1.48.3 LB.1.3.4 MC.19 KP.3.1.1 MC.4 MC.27 MC.12 LB.1.3.2 MC.13 MC.28 KU.2 MC.6 JN.1.52 MC.10 JN.1.50.2 MC.24 JN.1.45 MC.20 MC.21 JN.1.63 JN.1.26 JN.1.39.3 XDR.1
abundances	0.57545700 0.15086700 0.12634948 0.09014670 0.01203529 0.01203529 0.01203529 0.01203529 0.00735294 0.00027670 0.00017308 0.00015484 0.00013168 0.00012671 0.00011401 0.00010383 0.00008607 0.00008513 0.00008488 0.00008173 0.00007925 0.00007815 0.00005876 0.00005089
resid	9.403609596357116
coverage	95.51215597097281
