	../variants/ENV-NIC-22-0300.tsv
summarized	[('Omicron', 0.9996512721633483), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.00023095730045145254), ('XBB* (XBB.X)', 7.990329559584664e-05), ('Other', 3.704095725208834e-05), ('Delta', 8.236231603101801e-07)]
lineages	BA.4.1.6 BA.4.3 BA.4.4 BA.4.7 BA.4.5 BA.4.2 BA.4.1.10 BA.4.6.1 BA.4.6.3 BA.4.6 BA.4.1.4 BA.4.1.9 BA.4.1.5 BA.4.1.1 BA.4.1 BA.4 BN.1.11 BA.4.1.3 XDY.1 BA.5.2.63 EP.1.1 BS.1.1 BF.41 BF.41.1 HB.1 XBB.1.34.2 B.6.8 BA.5.2.45 BA.2.9.7 BF.22 AY.26 AY.39.3
abundances	0.06244717 0.06244717 0.06244717 0.06244717 0.06244717 0.06244717 0.06244717 0.06244717 0.06244717 0.06244717 0.06244717 0.06244717 0.06244717 0.06244717 0.06244717 0.06244717 0.00015256 0.00010194 0.00008665 0.00008116 0.00007839 0.00007483 0.00004017 0.00004017 0.00003995 0.00003995 0.00003704 0.00003143 0.00002600 0.00001419 0.00000067 0.00000016
resid	0.0262959537504835
coverage	10.600943049192388
