	../variants/ENV-NIC-22-0918.tsv
summarized	[('Omicron', 0.9997504757579938), ('Other', 0.00019527038861878276), ('A', 5.4406482570266164e-05)]
lineages	BE.9 BE.7 BE.12 XAE B.35 BQ.1.4 CL.1.3 BF.7.5.1 EV.1 A.21 B.1.534 BA.2.9.1 BA.2.3.22 CP.1.1 ET.1 B.1.640 B.1.616 B.4.5 BF.11.5 BA.2.3.8 XEK.3
abundances	0.73277224 0.26633200 0.00012936 0.00008898 0.00007838 0.00007174 0.00006054 0.00005943 0.00005690 0.00005441 0.00005162 0.00004624 0.00004460 0.00004257 0.00004067 0.00002990 0.00002937 0.00000579 0.00000356 0.00000165 0.00000021
resid	11.731432198072124
coverage	97.53202019864227
