	../variants/ENV-COV-23-596.tsv
summarized	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.9981945413302276), ('XBB.1.9.1* [Omicron (XBB.1.9.1.X)]', 0.001468427745686805), ('XBB* (XBB.X)', 0.00033696601286757887)]
lineages	XBB.1.5.81 XBB.1.5.6 XBB.1.5.83 FL.2.7.1 HT.2 GV.1 XBB.1.5.48 XBB.8.2 XBB.2.7.1
abundances	0.96329801 0.01724139 0.01538460 0.00146843 0.00139565 0.00049310 0.00038179 0.00026238 0.00007458
resid	3.794820965081488
coverage	54.74701534963047
